text,label,source_label,source
"""FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF U",offensive_language,insult,external_unified_english
You trans people keep acting up. There really is nothing worse than your kind.,hate_speech,hate_speech,external_unified_english
Someone should snap the necks of all those black people.,hate_speech,hate_speech,external_unified_english
Typical tranny behaviour.,hate_speech,hate_speech,external_unified_english
"I feel the page should not be deleted as you guys shouldn't have the fucking rights, to delete my shit. FUCK OFF!",offensive_language,insult,external_unified_english
"You are a fucking idiot. Come to my place and I'll kick the crap out of you, you worthless piece of shit81.178.153.156",offensive_language,insult,external_unified_english
"I mean, tbhotch. Sorry. I thought it said bitch. fuck you.",offensive_language,insult,external_unified_english
We'll tortuer these immigrants without mercy.,hate_speech,hate_speech,external_unified_english
aslo I learned a fact about Harriet because I use to chill with her and she was a Whore because she wanted to suck every guys dick for 10 cents .,offensive_language,insult,external_unified_english
Hypocrite You are the biggest hypocrite ever. I did not constantly harass you and there weren't 3 editors. Not counting you there was one. Another said it wasn't the best idea but it wasn't vandalism. 74.89.58.36,offensive_language,insult,external_unified_english
Knob Jockey== You Gay For Deleting Factory: The Musical ==,hate_speech,hate_speech,external_unified_english
"STOP YOUR DAMN NONSENSE LUMINIFER!!!!! YOU HAVE DONE NOTHING TO IMPROVE ANYTHING RELATED TO THESE ARTICLES!!! You continue to remove an official source which contradicts EVERYTHING you write!! RIGHT HERE http://www.flowertravellingband.com/english/biography/index.html READ IT!!!! WRITTEN IN BLOODY ENGLISH In 1971, the band signed with American Atlantic Records and Canadian GRT records released their second album “SATORI” in the U.S and Canada.Italic text and then you add sources to personal websites ect. STOP YOUR FUCKING RUBBISH!!!",offensive_language,insult,external_unified_english
Deaht to all trans people.,hate_speech,hate_speech,external_unified_english
"Um no their just idiots like you, AND STOP DELETING YOUR DELETION PROPOSAL BEFORE I REPORT THIS! Elven6",offensive_language,insult,external_unified_english
"November 2013 KrakatoaKatie, LOOK WHAT YOU *DONE!* You blocked me for the last time, you dimwit! For now, Your Wikipedia days is *CANCELLED!!* *KRAKATOAKATIE, YOU'RE FIRED!!!* 199.96.246.132",offensive_language,insult,external_unified_english
F u c k all black people.,hate_speech,hate_speech,external_unified_english
"Guess what You are so fucking retarded that down syndrome patients got nothing on you, you suck so much balls that whores ask you to save some for them, you can go fuck yourself cum than lick it out of your vagina and ass, you swallow your dads jizz, i fucking hate you",hate_speech,hate_speech,external_unified_english
alex cisse usein why did you delete the page you st.pid twunt,offensive_language,insult,external_unified_english
Revelation of a question. Was your mother a nigger? That would explain alot. SSing,hate_speech,hate_speech,external_unified_english
i'm trying to help So Fuck you soo much you fucking cunt. I shall hunt you down &kill; you ever so soly. عططط,offensive_language,insult,external_unified_english
I DETEST you I absolutely hate you. You are scum. Nothing more than scum. I can tell by your wikipedia editing.,offensive_language,insult,external_unified_english
For being a massive faggot,offensive_language,insult,external_unified_english
? Where are you polish PEDERAST? YOU ARE POLISH PEDERAST COCKSUCKER You are slave PEDERAST COCKSUCKER.,hate_speech,hate_speech,external_unified_english
You t r a n s people make me sick.,hate_speech,hate_speech,external_unified_english
"Hey Dick As a Toho Co. Ltd. shareholder, you couldn't block me even if you tried. Go ahead, delete it again. I hope you understand this well and I recommend you keep yourself as an anonymous user. Wikipedia is not recognized by academia or by me. And quite frankly, in life, your non-profit nonsense that hogs Google search will be dismissed. Now get a life and go block me again, loser.",offensive_language,insult,external_unified_english
"I was at FSU when he pulled the stunt. Awesome! At the risk of being crass and nosey, WTF happened! Damn, mofo, boredom sucks. Ennui. Reading wikipedia 10 hours a night helps me, along w/ youtube followups",offensive_language,insult,external_unified_english
Good Grief Is there a reason why you are a moron?,offensive_language,insult,external_unified_english
Trouted You have been trouted for: YOUR REASON HERE Ass Hole,offensive_language,insult,external_unified_english
"hgfhfghdghgfgdh I hope you will suck my piss, fucking swine!",offensive_language,insult,external_unified_english
"Kingpin13 You are, in a word, a cunt.",offensive_language,insult,external_unified_english
"dear yrowo, i am sorry for calling you a stupid dummie while trying to point out the person who reported you for saying their argument was stupid was being a little girl.",offensive_language,insult,external_unified_english
Your general suckitude Get your cock out of your mouth and ban me. I can't believe you haven't realised all the awful things I have done to your Wikipedia. Why am I telling you this? Good question. Maybe I have problems.,offensive_language,insult,external_unified_english
hey bitch im trying to edit this page and u deleted it. u son of a bitch better put it back or im going to find u and kick your FAT ASS!,offensive_language,insult,external_unified_english
you are a chicken shit cock sucking pussy bastard! you are a chicken shit cock sucking pussy bastard!,offensive_language,insult,external_unified_english
"As far as I am concerned, Muslims are human garbage.",hate_speech,hate_speech,external_unified_english
U Suck why can i not edit i am not writing anything bad just changes words to their correct spelling.,offensive_language,insult,external_unified_english
stop murder You are very unfriendly and falsely accusing me. You are not helpful but a bully. Look at yourself.,offensive_language,insult,external_unified_english
"Your Attitude I don't like your fucking attitude. First you come across me uploading a picture that was NOT being used, and report it. now you can't even say sorry. You're a fucking LOSER!",offensive_language,insult,external_unified_english
"I WANT THIS REMOVED. Meg is a fuckin awesome drummer, she brings a load of unique simplicity on the drums unlike you Anti White Stripes fags who like all the bigger, faster, cooler stuff. I don't get what's wrong. So a drummer has a unique way of playing. That's great. A drummer dosen't need all this shit about his/her playing. A drummer can play anyway he/she wants to, there's no special way of playing that all drummers have to go by. So I want all this crap removed in the next 7 days. If not, I will erase it. Damn you morons.",offensive_language,insult,external_unified_english
I am trying to get along with women but they are just too repulsive.,hate_speech,hate_speech,external_unified_english
"and you're a stereotyping autistic little cunt, fuck off Jew lover. (92.232.0.21 )",hate_speech,hate_speech,external_unified_english
""" Who gives a rat's ass what either Korea or Japan think about an English naming convention? Last I checked neither nation is comprised of native English speakers and they don't get a vote in what native English-speaking nations decide to call this body of water, IN ENGLISH. We can call it the """"Sea of Jello"""" and there isn't a damned thing they can do about it, other than whine like babies. Perhaps in commemoration of this foolishness we should call it the """"Sea of Idiots"""" and have done with it.""",offensive_language,insult,external_unified_english
Just another common wetback.,hate_speech,hate_speech,external_unified_english
"Learning to Fuck off. Hello, welcome to my page. You can fuck off now.",offensive_language,insult,external_unified_english
Megadeth article You clearly don't get it do you???? Your the same as that mong from Portugal. 129.234.155.162,offensive_language,insult,external_unified_english
You are just a tranny to me.,hate_speech,hate_speech,external_unified_english
Gay people think they're special. I hate them.,hate_speech,hate_speech,external_unified_english
Disabled lives are not worth protecting.,hate_speech,hate_speech,external_unified_english
Disabled people with any power are a threat to civilisation.,hate_speech,hate_speech,external_unified_english
"He's gay. Trust me. Really, really gay. ****",offensive_language,insult,external_unified_english
""" This was an accurate redirect, I hope that """"church"""" catches on fire one day, and is RAZED into the ground with the twisted deamons that are a part of that cult. The sickos use friggin children to promote their messages from hell. """,offensive_language,insult,external_unified_english
